SN,PN,DATANAME,DATA
RW1723L03-22,1259317,iRatio0-776,15238
RW1723L03-22,1259317,iRatio0-8,10518
RW1723L03-22,1259317,iRatio0-80,10986
RW1723L03-22,1259317,iRatio0-800,15510
RW1723L03-36,1259317,iRatio0-104,11203
RW1723L03-36,1259317,iRatio0-128,11399
RW1723L03-36,1259317,iRatio0-152,11527
RW1723L03-36,1259317,iRatio0-176,11620
RW1723L03-36,1259317,iRatio0-200,11714
RW1723L03-36,1259317,iRatio0-224,11792
RW1723L03-36,1259317,iRatio0-248,11870
RW1723L03-36,1259317,iRatio0-272,11973
RW1723L03-36,1259317,iRatio0-296,12123
RW1723L03-36,1259317,iRatio0-32,10939
RW1723L03-36,1259317,iRatio0-320,12272
RW1723L03-36,1259317,iRatio0-344,12414
RW1723L03-36,1259317,iRatio0-368,12553
RW1723L03-36,1259317,iRatio0-392,12688
RW1723L03-36,1259317,iRatio0-416,12831
RW1723L03-36,1259317,iRatio0-440,12971
RW1723L03-36,1259317,iRatio0-464,13091
RW1723L03-36,1259317,iRatio0-488,13180
RW1723L03-36,1259317,iRatio0-512,13268
RW1723L03-36,1259317,iRatio0-536,13337
RW1723L03-36,1259317,iRatio0-56,10940
RW1723L03-36,1259317,iRatio0-560,13386
RW1723L03-36,1259317,iRatio0-584,13435
RW1723L03-36,1259317,iRatio0-608,13536
RW1723L03-36,1259317,iRatio0-632,13639
RW1723L03-36,1259317,iRatio0-656,13745
RW1723L03-36,1259317,iRatio0-680,13857
RW1723L03-36,1259317,iRatio0-704,13973
RW1723L03-36,1259317,iRatio0-728,14060
RW1723L03-36,1259317,iRatio0-752,14139
RW1723L03-36,1259317,iRatio0-776,14221
RW1723L03-36,1259317,iRatio0-8,10937
RW1723L03-36,1259317,iRatio0-80,11007
RW1723L03-36,1259317,iRatio0-800,14197
RW1723L03-38,1259317,iRatio0-104,11364
RW1723L03-38,1259317,iRatio0-128,11522
RW1723L03-38,1259317,iRatio0-152,11646
RW1723L03-38,1259317,iRatio0-176,11773
RW1723L03-38,1259317,iRatio0-200,11893
RW1723L03-38,1259317,iRatio0-224,11877
RW1723L03-38,1259317,iRatio0-248,11869
RW1723L03-38,1259317,iRatio0-272,11911
RW1723L03-38,1259317,iRatio0-296,12070
RW1723L03-38,1259317,iRatio0-32,11044
RW1723L03-38,1259317,iRatio0-320,12230
RW1723L03-38,1259317,iRatio0-344,12363
RW1723L03-38,1259317,iRatio0-368,12486
RW1723L03-38,1259317,iRatio0-392,12612
RW1723L03-38,1259317,iRatio0-416,12587
RW1723L03-38,1259317,iRatio0-440,12568
RW1723L03-38,1259317,iRatio0-464,12583
RW1723L03-38,1259317,iRatio0-488,12666
RW1723L03-38,1259317,iRatio0-512,12751
RW1723L03-38,1259317,iRatio0-536,12921
RW1723L03-38,1259317,iRatio0-56,11110
RW1723L03-38,1259317,iRatio0-560,13132
RW1723L03-38,1259317,iRatio0-584,13340
RW1723L03-38,1259317,iRatio0-608,13327
RW1723L03-38,1259317,iRatio0-632,13318
RW1723L03-38,1259317,iRatio0-656,13315
RW1723L03-38,1259317,iRatio0-680,13333
RW1723L03-38,1259317,iRatio0-704,13348
RW1723L03-38,1259317,iRatio0-728,13478
RW1723L03-38,1259317,iRatio0-752,13672
RW1723L03-38,1259317,iRatio0-776,13861
RW1723L03-38,1259317,iRatio0-8,10969
RW1723L03-38,1259317,iRatio0-80,11212
RW1723L03-38,1259317,iRatio0-800,13791
RW1723L03-75,1259317,iRatio0-104,11644
RW1723L03-75,1259317,iRatio0-128,11648
RW1723L03-75,1259317,iRatio0-152,11690
RW1723L03-75,1259317,iRatio0-176,11750
RW1723L03-75,1259317,iRatio0-200,11809
RW1723L03-75,1259317,iRatio0-224,11798
RW1723L03-75,1259317,iRatio0-248,11788
RW1723L03-75,1259317,iRatio0-272,11884
RW1723L03-75,1259317,iRatio0-296,12188
RW1723L03-75,1259317,iRatio0-32,11699
RW1723L03-75,1259317,iRatio0-320,12499
RW1723L03-75,1259317,iRatio0-344,12529
RW1723L03-75,1259317,iRatio0-368,12420
RW1723L03-75,1259317,iRatio0-392,12311
RW1723L03-75,1259317,iRatio0-416,12396
RW1723L03-75,1259317,iRatio0-440,12479
RW1723L03-75,1259317,iRatio0-464,12554
RW1723L03-75,1259317,iRatio0-488,12611
RW1723L03-75,1259317,iRatio0-512,12667
RW1723L03-75,1259317,iRatio0-536,12698
RW1723L03-75,1259317,iRatio0-56,11662
RW1723L03-75,1259317,iRatio0-560,12718
RW1723L03-75,1259317,iRatio0-584,12736
RW1723L03-75,1259317,iRatio0-608,12977
RW1723L03-75,1259317,iRatio0-632,13217
RW1723L03-75,1259317,iRatio0-656,13390
RW1723L03-75,1259317,iRatio0-680,13431
RW1723L03-75,1259317,iRatio0-704,13474
RW1723L03-75,1259317,iRatio0-728,13429
RW1723L03-75,1259317,iRatio0-752,13338
RW1723L03-75,1259317,iRatio0-776,13248
RW1723L03-75,1259317,iRatio0-8,11739
RW1723L03-75,1259317,iRatio0-80,11638
RW1723L03-75,1259317,iRatio0-800,13516
RW1723L04-45,1261631,iRatio0-104,11398
RW1723L04-45,1261631,iRatio0-128,11549
RW1723L04-45,1261631,iRatio0-152,11702
RW1723L04-45,1261631,iRatio0-176,11857
RW1723L04-45,1261631,iRatio0-200,12012
RW1723L04-45,1261631,iRatio0-224,12038
RW1723L04-45,1261631,iRatio0-248,12064
RW1723L04-45,1261631,iRatio0-272,12132
RW1723L04-45,1261631,iRatio0-296,12286
RW1723L04-45,1261631,iRatio0-32,10741
RW1723L04-45,1261631,iRatio0-320,12439
RW1723L04-45,1261631,iRatio0-344,12568
RW1723L04-45,1261631,iRatio0-368,12685
RW1723L04-45,1261631,iRatio0-392,12802
RW1723L04-45,1261631,iRatio0-416,12855
RW1723L04-45,1261631,iRatio0-440,12908
RW1723L04-45,1261631,iRatio0-464,12981
RW1723L04-45,1261631,iRatio0-488,13097
RW1723L04-45,1261631,iRatio0-512,13213
RW1723L04-45,1261631,iRatio0-536,13301
RW1723L04-45,1261631,iRatio0-56,11014
RW1723L04-45,1261631,iRatio0-560,13375
RW1723L04-45,1261631,iRatio0-584,13449
RW1723L04-45,1261631,iRatio0-608,13471
RW1723L04-45,1261631,iRatio0-632,13494
RW1723L04-45,1261631,iRatio0-656,13477
RW1723L04-45,1261631,iRatio0-680,13380
RW1723L04-45,1261631,iRatio0-704,13284
RW1723L04-45,1261631,iRatio0-728,13236
RW1723L04-45,1261631,iRatio0-752,13211
RW1723L04-45,1261631,iRatio0-776,13186
RW1723L04-45,1261631,iRatio0-8,10469
RW1723L04-45,1261631,iRatio0-80,11246
RW1723L04-45,1261631,iRatio0-800,13075
RW1724L03-46,1259317,iRatio0-104,11003
RW1724L03-46,1259317,iRatio0-128,11090
RW1724L03-46,1259317,iRatio0-152,11229
RW1724L03-46,1259317,iRatio0-176,11393
RW1724L03-46,1259317,iRatio0-200,11557
RW1724L03-46,1259317,iRatio0-224,11583
RW1724L03-46,1259317,iRatio0-248,11609
RW1724L03-46,1259317,iRatio0-272,11658
RW1724L03-46,1259317,iRatio0-296,11754
RW1724L03-46,1259317,iRatio0-32,10806
RW1724L03-46,1259317,iRatio0-320,11852
RW1724L03-46,1259317,iRatio0-344,11918
RW1724L03-46,1259317,iRatio0-368,11968
RW1724L03-46,1259317,iRatio0-392,12019
RW1724L03-46,1259317,iRatio0-416,12101
RW1724L03-46,1259317,iRatio0-440,12183
RW1724L03-46,1259317,iRatio0-464,12232
RW1724L03-46,1259317,iRatio0-488,12214
RW1724L03-46,1259317,iRatio0-512,12195
RW1724L03-46,1259317,iRatio0-536,12178
RW1724L03-46,1259317,iRatio0-56,10855
RW1724L03-46,1259317,iRatio0-560,12162
RW1724L03-46,1259317,iRatio0-584,12145
RW1724L03-46,1259317,iRatio0-608,12125
RW1724L03-46,1259317,iRatio0-632,12106
RW1724L03-46,1259317,iRatio0-656,12100
RW1724L03-46,1259317,iRatio0-680,12121
RW1724L03-46,1259317,iRatio0-704,12143
RW1724L03-46,1259317,iRatio0-728,12060
RW1724L03-46,1259317,iRatio0-752,11925
RW1724L03-46,1259317,iRatio0-776,11789
RW1724L03-46,1259317,iRatio0-8,10758
RW1724L03-46,1259317,iRatio0-80,10917
RW1724L03-46,1259317,iRatio0-800,11671
RW1724L03-50,1259317,iRatio0-104,10630
RW1724L03-50,1259317,iRatio0-128,10800
RW1724L03-50,1259317,iRatio0-152,11014
RW1724L03-50,1259317,iRatio0-176,11251
RW1724L03-50,1259317,iRatio0-200,11488
RW1724L03-50,1259317,iRatio0-224,11603
RW1724L03-50,1259317,iRatio0-248,11717
RW1724L03-50,1259317,iRatio0-272,11827
RW1724L03-50,1259317,iRatio0-296,11927
RW1724L03-50,1259317,iRatio0-32,10142
RW1724L03-50,1259317,iRatio0-320,12025
RW1724L03-50,1259317,iRatio0-344,12264
RW1724L03-50,1259317,iRatio0-368,12572
RW1724L03-50,1259317,iRatio0-392,12879
RW1724L03-50,1259317,iRatio0-416,12920
RW1724L03-50,1259317,iRatio0-440,12961
RW1724L03-50,1259317,iRatio0-464,13077
RW1724L03-50,1259317,iRatio0-488,13342
RW1724L03-50,1259317,iRatio0-512,13608
RW1724L03-50,1259317,iRatio0-536,13740
RW1724L03-50,1259317,iRatio0-56,10299
RW1724L03-50,1259317,iRatio0-560,13805
RW1724L03-50,1259317,iRatio0-584,13870
RW1724L03-50,1259317,iRatio0-608,14182
RW1724L03-50,1259317,iRatio0-632,14492
RW1724L03-50,1259317,iRatio0-656,14739
RW1724L03-50,1259317,iRatio0-680,14860
RW1724L03-50,1259317,iRatio0-704,14980
RW1724L03-50,1259317,iRatio0-728,15135
RW1724L03-50,1259317,iRatio0-752,15305
RW1724L03-50,1259317,iRatio0-776,15477
RW1724L03-50,1259317,iRatio0-8,9985
RW1724L03-50,1259317,iRatio0-80,10461
RW1724L03-50,1259317,iRatio0-800,15427
